user_id,item_id,rating
35,680,4.0
591,511,3.0
483,116,3.0
501,100,4.0
883,785,3.0
795,17,2.0
301,194,4.0
43,216,5.0
313,172,4.0
804,573,3.0
851,1025,2.0
425,118,1.0
116,259,4.0
655,272,3.0
848,1021,5.0
416,417,3.0
156,178,5.0
567,248,4.0
801,245,3.0
842,362,3.0
276,169,5.0
660,118,2.0
655,731,3.0
648,403,4.0
176,298,4.0
900,483,4.0
180,380,5.0
699,878,3.0
352,568,5.0
64,684,4.0
748,517,3.0
934,269,2.0
437,710,4.0
405,692,5.0
655,735,3.0
442,217,3.0
234,193,4.0
264,7,5.0
429,150,5.0
301,199,4.0
332,1028,4.0
805,552,3.0
344,1007,4.0
452,614,3.0
880,346,5.0
43,318,5.0
348,473,3.0
629,300,4.0
255,448,3.0
837,628,3.0
893,220,3.0
222,755,4.0
50,125,2.0
800,292,5.0
530,476,4.0
437,11,1.0
795,381,2.0
476,300,5.0
712,386,3.0
451,360,3.0
308,966,3.0
309,286,4.0
593,172,4.0
557,529,5.0
213,692,4.0
896,172,5.0
213,568,4.0
7,191,5.0
639,659,3.0
833,1070,5.0
416,124,4.0
727,783,3.0
178,183,4.0
748,197,3.0
94,518,5.0
18,523,4.0
366,200,5.0
478,26,5.0
79,1017,3.0
882,95,4.0
621,181,5.0
295,191,5.0
608,1101,4.0
458,288,3.0
22,195,4.0
781,258,2.0
735,275,4.0
602,678,4.0
214,479,4.0
666,89,4.0
128,276,4.0
387,530,4.0
518,124,3.0
21,243,2.0
298,174,5.0
727,616,2.0
798,14,2.0
883,198,5.0
724,301,4.0
756,82,3.0
315,211,4.0
407,1041,3.0
655,1106,2.0
566,411,4.0
211,455,3.0
592,735,5.0
627,237,4.0
773,790,3.0
90,613,4.0
896,15,3.0
484,9,1.0
449,106,3.0
90,684,3.0
659,319,3.0
194,466,4.0
119,544,2.0
466,11,3.0
795,402,2.0
698,284,1.0
222,109,3.0
411,182,3.0
269,1397,4.0
43,241,4.0
936,827,2.0
643,367,4.0
459,300,4.0
747,655,3.0
644,823,4.0
883,519,5.0
222,628,5.0
450,642,4.0
890,524,4.0
72,581,4.0
249,853,4.0
757,89,4.0
398,167,3.0
619,187,5.0
38,916,5.0
929,433,2.0
405,812,1.0
44,198,4.0
181,1372,1.0
627,230,4.0
453,85,3.0
328,228,3.0
751,433,3.0
711,969,5.0
545,520,4.0
665,1,4.0
398,235,2.0
346,76,4.0
92,475,5.0
595,762,4.0
291,98,5.0
268,480,5.0
422,5,3.0
447,79,3.0
519,264,2.0
392,23,5.0
825,369,3.0
513,50,5.0
774,202,5.0
76,93,4.0
148,418,3.0
222,196,5.0
674,222,3.0
216,12,5.0
804,94,4.0
851,1280,4.0
62,275,4.0
887,71,5.0
59,663,4.0
494,222,5.0
815,357,5.0
484,566,4.0
73,135,5.0
592,526,5.0
371,97,5.0
511,322,3.0
429,81,3.0
130,373,4.0
77,265,3.0
201,173,3.0
42,265,3.0
256,552,3.0
942,487,4.0
437,8,4.0
666,203,4.0
826,1219,4.0
179,305,4.0
592,302,5.0
284,938,3.0
562,185,5.0
236,705,4.0
537,426,1.0
498,168,4.0
693,127,4.0
620,147,3.0
496,743,2.0
782,307,4.0
523,662,4.0
655,234,3.0
854,171,4.0
416,1119,5.0
847,926,1.0
514,659,3.0
829,275,4.0
709,739,3.0
409,1093,2.0
187,216,5.0
567,170,3.0
425,475,5.0
94,219,4.0
175,419,5.0
357,508,5.0
207,192,3.0
815,655,3.0
254,140,4.0
423,148,3.0
113,7,3.0
407,274,3.0
346,322,3.0
899,934,3.0
160,447,4.0
455,237,3.0
936,975,3.0
452,207,4.0
436,746,5.0
90,995,4.0
887,235,3.0
804,988,4.0
105,288,4.0
903,198,4.0
314,328,4.0
347,404,4.0
145,276,1.0
213,50,5.0
214,307,3.0
23,479,5.0
94,943,3.0
1,132,4.0
847,596,3.0
749,1188,3.0
406,99,5.0
297,211,4.0
590,744,4.0
805,382,4.0
622,202,4.0
109,231,3.0
449,268,2.0
198,629,4.0
562,173,5.0
27,121,4.0
301,721,3.0
59,1101,5.0
525,411,3.0
925,56,3.0
64,778,5.0
287,4,4.0
893,237,4.0
59,226,4.0
560,240,3.0
369,50,5.0
804,167,3.0
82,527,3.0
81,79,5.0
881,81,3.0
328,435,4.0
344,89,5.0
622,9,4.0
389,608,3.0
707,1397,1.0
432,258,4.0
393,1063,4.0
119,451,5.0
236,1039,2.0
206,258,4.0
145,12,5.0
527,526,5.0
95,170,5.0
97,183,5.0
391,197,5.0
642,1531,3.0
913,179,3.0
234,404,4.0
445,644,3.0
598,690,3.0
198,429,4.0
506,239,3.0
443,294,5.0
595,1165,1.0
189,20,5.0
813,326,3.0
489,750,5.0
149,319,2.0
234,942,3.0
212,528,5.0
629,193,5.0
468,257,4.0
276,153,4.0
277,628,4.0
1,217,3.0
320,77,3.0
417,943,3.0
64,496,5.0
716,194,5.0
380,196,4.0
324,538,4.0
1,200,3.0
817,294,4.0
416,7,4.0
680,273,3.0
60,209,5.0
693,611,4.0
705,427,2.0
904,97,4.0
788,723,3.0
698,89,4.0
280,80,3.0
47,322,2.0
267,324,3.0
326,429,5.0
354,479,4.0
393,272,4.0
653,238,1.0
655,746,3.0
500,234,3.0
300,872,5.0
823,160,4.0
846,1540,3.0
123,197,5.0
897,472,5.0
878,236,2.0
236,328,5.0
664,1109,4.0
527,507,5.0
487,194,5.0
579,286,4.0
221,173,4.0
303,11,4.0
690,1042,4.0
751,89,3.0
379,414,5.0
7,617,5.0
13,902,3.0
877,744,5.0
805,141,2.0
332,769,3.0
806,181,2.0
739,195,5.0
682,87,5.0
13,850,4.0
618,50,5.0
405,432,3.0
224,107,3.0
131,276,5.0
363,809,4.0
70,554,3.0
782,1605,2.0
16,282,5.0
234,496,4.0
909,166,5.0
650,195,4.0
80,237,4.0
606,63,3.0
393,797,3.0
5,239,4.0
422,181,4.0
707,582,5.0
54,333,5.0
280,5,4.0
490,150,5.0
712,1055,4.0
70,265,4.0
585,1347,2.0
535,836,5.0
130,284,2.0
271,384,3.0
834,628,5.0
279,42,4.0
393,410,4.0
305,286,4.0
653,1244,3.0
870,949,3.0
642,139,1.0
684,239,4.0
433,137,5.0
881,412,1.0
207,428,4.0
82,13,2.0
26,250,3.0
458,1011,3.0
592,1356,4.0
659,498,3.0
194,661,5.0
656,327,2.0
195,1228,1.0
429,700,3.0
286,1503,3.0
875,176,4.0
74,333,4.0
805,183,5.0
237,357,4.0
489,312,2.0
318,179,4.0
222,549,4.0
599,284,4.0
322,64,5.0
756,1652,1.0
7,530,5.0
72,318,5.0
924,172,4.0
618,197,3.0
354,318,3.0
96,96,4.0
620,1043,4.0
18,202,3.0
405,512,1.0
201,750,3.0
553,170,4.0
753,181,3.0
130,125,5.0
482,249,2.0
18,463,4.0
650,193,3.0
116,181,4.0
745,183,3.0
280,225,4.0
395,215,5.0
202,204,3.0
200,542,3.0
95,71,5.0
655,574,2.0
910,286,3.0
13,39,3.0
234,322,2.0
193,682,1.0
608,25,4.0
847,603,3.0
73,507,3.0
405,1581,1.0
417,134,4.0
695,268,5.0
592,124,5.0
297,625,3.0
244,739,3.0
354,896,4.0
378,176,4.0
221,55,4.0
630,69,3.0
942,316,4.0
230,239,4.0
8,176,5.0
332,222,4.0
24,727,3.0
295,208,5.0
292,602,4.0
108,7,5.0
846,616,3.0
158,277,4.0
885,685,3.0
454,939,2.0
561,802,1.0
455,1174,3.0
619,195,5.0
65,778,4.0
645,46,5.0
727,53,1.0
77,176,4.0
640,369,3.0
18,414,4.0
59,604,3.0
435,778,4.0
833,76,2.0
561,709,3.0
537,660,3.0
697,324,5.0
655,144,3.0
222,833,2.0
90,220,4.0
194,1,4.0
554,132,4.0
453,229,2.0
102,217,2.0
521,1022,4.0
199,93,4.0
119,658,5.0
381,1400,3.0
314,476,5.0
307,153,5.0
456,369,3.0
174,553,5.0
456,56,5.0
727,444,2.0
307,1,5.0
608,83,5.0
903,1098,5.0
840,656,4.0
639,739,3.0
617,1316,1.0
186,302,3.0
312,275,5.0
717,343,4.0
913,25,3.0
790,928,3.0
205,269,3.0
301,205,4.0
234,485,3.0
899,367,4.0
37,121,2.0
591,322,2.0
566,483,4.0
429,805,3.0
159,358,1.0
339,130,4.0
845,303,1.0
889,475,4.0
189,657,5.0
934,204,4.0
56,546,3.0
435,135,3.0
854,122,3.0
43,66,4.0
929,134,4.0
679,132,4.0
222,180,3.0
43,14,2.0
99,694,1.0
758,580,4.0
788,89,5.0
60,705,4.0
311,700,3.0
659,134,4.0
87,163,4.0
268,717,1.0
25,837,4.0
385,664,3.0
938,370,5.0
486,13,4.0
450,783,3.0
417,679,2.0
895,1,4.0
177,160,4.0
708,148,4.0
620,596,2.0
592,853,5.0
880,1151,3.0
718,841,4.0
647,231,4.0
771,28,5.0
709,233,3.0
275,229,3.0
134,258,4.0
293,273,4.0
102,210,3.0
650,674,4.0
187,300,4.0
169,480,4.0
346,204,4.0
897,177,5.0
234,546,1.0
480,615,4.0
810,328,5.0
618,99,3.0
62,1009,4.0
286,766,3.0
716,620,3.0
338,435,4.0
533,118,4.0
451,873,5.0
230,233,1.0
263,432,2.0
639,511,4.0
463,150,2.0
565,212,5.0
474,651,5.0
618,218,3.0
12,97,5.0
705,94,4.0
32,235,3.0
311,64,5.0
450,714,4.0
295,60,5.0
535,603,4.0
529,258,4.0
26,50,4.0
276,118,3.0
897,925,5.0
280,750,5.0
323,199,4.0
868,273,3.0
230,141,4.0
535,389,4.0
848,405,5.0
272,175,5.0
59,651,5.0
660,164,2.0
360,651,4.0
290,54,3.0
451,305,3.0
28,479,4.0
453,25,4.0
405,468,3.0
707,950,2.0
380,152,2.0
313,136,5.0
497,381,3.0
939,931,2.0
692,411,4.0
807,181,5.0
450,601,3.0
299,167,3.0
301,423,1.0
244,1057,4.0
698,175,3.0
62,207,3.0
933,474,5.0
660,1020,4.0
11,15,5.0
894,198,4.0
390,181,4.0
796,447,3.0
829,268,4.0
92,7,4.0
7,523,4.0
870,168,4.0
924,200,4.0
394,77,3.0
642,110,2.0
497,325,2.0
925,288,5.0
532,331,4.0
125,482,1.0
256,678,5.0
497,526,3.0
621,686,5.0
804,70,4.0
211,357,2.0
683,308,3.0
619,161,4.0
482,682,3.0
903,105,3.0
572,13,4.0
405,652,1.0
301,658,3.0
478,591,3.0
847,82,4.0
308,492,3.0
13,687,1.0
374,126,3.0
303,1047,2.0
94,67,3.0
807,68,4.0
870,722,2.0
622,519,3.0
296,23,5.0
738,153,4.0
26,304,4.0
341,1025,5.0
620,420,3.0
59,774,2.0
788,427,2.0
447,470,4.0
542,172,4.0
647,328,3.0
820,315,3.0
768,15,2.0
19,313,2.0
320,62,4.0
13,504,5.0
214,1017,4.0
145,454,1.0
116,1254,2.0
54,742,5.0
632,419,4.0
851,192,4.0
374,144,5.0
95,843,4.0
774,546,1.0
405,1556,1.0
847,202,4.0
293,636,4.0
910,137,3.0
108,14,5.0
711,86,5.0
722,122,3.0
253,1,5.0
487,179,3.0
314,196,3.0
482,295,3.0
721,84,3.0
222,1041,3.0
405,440,1.0
796,988,3.0
227,106,3.0
1,199,4.0
301,77,3.0
712,812,4.0
636,9,3.0
301,43,5.0
672,864,3.0
42,83,4.0
639,137,3.0
125,1271,2.0
188,294,2.0
303,232,4.0
303,875,4.0
193,23,4.0
623,288,1.0
222,542,2.0
486,825,2.0
843,434,4.0
401,405,2.0
495,444,3.0
844,241,4.0
871,307,3.0
521,967,3.0
556,493,5.0
95,1091,3.0
262,237,3.0
727,982,4.0
224,751,3.0
70,48,4.0
197,684,4.0
790,317,4.0
663,307,4.0
783,260,4.0
852,264,3.0
686,176,3.0
655,1016,3.0
735,50,5.0
5,435,4.0
940,151,3.0
543,210,3.0
409,965,2.0
286,280,4.0
385,429,4.0
235,792,4.0
94,1210,3.0
551,316,5.0
666,482,4.0
303,1023,2.0
38,140,5.0
417,200,4.0
184,203,3.0
295,97,5.0
234,277,3.0
483,68,1.0
757,472,3.0
485,328,2.0
524,12,3.0
880,281,4.0
215,77,3.0
99,204,4.0
901,230,5.0
109,441,2.0
924,632,4.0
591,516,3.0
363,189,5.0
472,109,4.0
592,312,2.0
903,317,4.0
129,323,1.0
373,520,4.0
357,595,4.0
293,739,2.0
828,582,3.0
95,520,4.0
14,172,5.0
130,290,3.0
526,298,4.0
437,708,4.0
314,578,4.0
286,762,2.0
116,302,3.0
387,520,4.0
454,135,2.0
579,582,4.0
543,704,3.0
176,25,3.0
66,1,3.0
617,674,3.0
837,740,5.0
731,606,3.0
455,176,3.0
796,474,2.0
818,313,4.0
181,1291,1.0
308,274,3.0
271,393,4.0
874,289,4.0
800,118,3.0
392,58,4.0
733,10,3.0
119,299,4.0
152,313,4.0
710,277,4.0
68,282,1.0
170,348,3.0
194,357,4.0
303,1037,3.0
600,50,4.0
490,547,4.0
697,283,5.0
682,182,4.0
279,809,3.0
286,596,3.0
545,98,5.0
332,210,5.0
747,615,5.0
416,197,5.0
655,208,3.0
661,300,3.0
292,169,5.0
370,294,1.0
615,707,3.0
90,30,5.0
178,735,5.0
670,175,2.0
773,675,5.0
889,728,3.0
653,186,5.0
788,649,3.0
15,409,3.0
56,405,4.0
425,190,3.0
405,627,1.0
264,204,5.0
728,304,4.0
87,414,3.0
279,1480,3.0
476,1271,2.0
299,702,4.0
168,323,3.0
18,88,3.0
401,280,2.0
1,33,4.0
201,227,4.0
385,444,1.0
793,979,3.0
244,790,4.0
58,272,5.0
38,257,1.0
207,204,3.0
13,748,4.0
416,419,4.0
721,1296,3.0
530,237,4.0
635,268,5.0
405,1104,1.0
405,1471,1.0
454,837,2.0
272,201,3.0
782,338,2.0
894,330,3.0
201,204,4.0
536,52,3.0
212,427,4.0
897,222,4.0
495,181,5.0
193,72,2.0
194,294,4.0
246,41,2.0
593,423,4.0
90,1136,3.0
174,29,2.0
871,359,3.0
346,288,2.0
782,247,1.0
92,81,3.0
932,470,3.0
316,22,4.0
869,287,2.0
533,402,4.0
823,33,3.0
280,9,5.0
714,289,3.0
637,7,1.0
77,100,3.0
224,287,3.0
750,305,4.0
63,412,3.0
416,659,5.0
852,358,3.0
450,59,4.0
392,260,1.0
87,25,4.0
339,447,4.0
232,246,4.0
451,306,2.0
764,595,4.0
458,823,3.0
59,143,1.0
847,609,2.0
371,69,5.0
645,616,3.0
863,1237,4.0
797,340,2.0
902,258,3.0
257,1472,2.0
381,303,3.0
158,325,4.0
194,651,3.0
896,157,4.0
934,161,4.0
622,99,4.0
495,432,5.0
487,227,3.0
804,159,4.0
699,1615,3.0
655,200,4.0
825,385,5.0
42,64,5.0
451,270,4.0
13,332,3.0
593,609,3.0
406,737,3.0
649,121,2.0
682,1048,3.0
589,690,4.0
276,282,4.0
197,176,5.0
446,334,3.0
101,595,2.0
437,651,4.0
666,25,3.0
887,1540,5.0
551,636,5.0
385,433,4.0
96,64,5.0
903,649,4.0
209,1137,4.0
938,126,4.0
474,517,4.0
336,15,4.0
747,9,5.0
250,751,2.0
452,371,3.0
610,11,4.0
359,546,3.0
823,642,4.0
23,642,3.0
758,546,3.0
916,1005,4.0
392,180,5.0
194,183,3.0
440,245,4.0
551,1135,5.0
62,135,4.0
68,276,5.0
399,628,3.0
347,183,3.0
323,7,2.0
887,109,5.0
553,483,5.0
194,502,4.0
624,845,3.0
25,498,4.0
456,710,3.0
774,429,1.0
472,1014,4.0
922,216,3.0
484,56,5.0
220,306,4.0
574,258,5.0
1,86,5.0
890,739,2.0
643,82,3.0
728,289,3.0
223,11,3.0
171,272,5.0
288,520,5.0
911,228,4.0
122,214,2.0
684,94,3.0
798,1297,3.0
749,823,3.0
738,474,4.0
727,993,4.0
626,288,3.0
281,288,4.0
765,248,2.0
360,1142,4.0
85,501,3.0
497,1615,3.0
560,118,3.0
887,1413,4.0
178,731,4.0
661,178,4.0
259,185,4.0
73,318,4.0
148,1039,2.0
347,568,4.0
378,175,4.0
346,742,4.0
719,318,5.0
639,194,4.0
429,4,4.0
883,490,4.0
110,402,4.0
833,444,3.0
504,526,3.0
316,588,1.0
181,335,1.0
704,156,3.0
405,110,1.0
405,1442,1.0
275,257,3.0
181,1288,1.0
705,144,3.0
353,272,5.0
164,823,4.0
198,823,2.0
535,454,3.0
749,498,4.0
234,558,4.0
187,197,4.0
328,519,5.0
892,435,4.0
561,178,4.0
830,739,4.0
49,328,2.0
472,1,5.0
181,1199,1.0
262,496,4.0
222,228,5.0
826,231,3.0
194,511,4.0
13,391,3.0
75,13,5.0
435,1061,3.0
871,402,3.0
833,209,5.0
210,274,5.0
553,22,5.0
863,879,2.0
138,182,4.0
862,135,5.0
457,183,5.0
338,212,4.0
889,1103,2.0
807,140,3.0
601,949,2.0
291,383,2.0
550,310,5.0
901,250,3.0
733,591,3.0
938,410,1.0
542,71,3.0
922,371,3.0
711,724,5.0
621,746,4.0
897,649,3.0
534,930,4.0
537,423,2.0
933,127,5.0
626,258,4.0
276,200,5.0
336,746,3.0
326,197,1.0
577,38,2.0
655,271,3.0
491,325,1.0
600,127,5.0
8,182,5.0
495,1,4.0
884,1214,1.0
843,229,3.0
919,204,4.0
268,408,5.0
305,778,4.0
91,616,4.0
535,285,4.0
552,1051,3.0
299,111,3.0
303,595,2.0
62,401,3.0
234,47,2.0
880,202,4.0
515,243,3.0
166,328,5.0
517,328,3.0
935,476,4.0
503,45,5.0
125,116,4.0
308,202,4.0
455,17,3.0
119,86,4.0
130,123,4.0
183,356,3.0
62,97,2.0
796,98,5.0
7,567,1.0
872,405,4.0
930,190,4.0
478,178,4.0
26,315,3.0
406,468,1.0
796,1522,3.0
889,1267,3.0
144,327,3.0
85,1006,3.0
497,152,2.0
569,685,4.0
836,269,5.0
672,127,4.0
266,9,4.0
592,319,4.0
96,519,4.0
823,90,4.0
655,93,3.0
117,271,4.0
363,154,4.0
62,12,4.0
65,356,5.0
325,771,1.0
303,763,4.0
712,378,4.0
79,7,5.0
653,175,2.0
10,155,4.0
524,603,3.0
645,483,5.0
339,475,5.0
849,27,5.0
939,476,5.0
276,627,3.0
788,79,4.0
659,1064,5.0
201,515,5.0
870,499,4.0
881,38,3.0
340,50,4.0
250,244,4.0
181,299,1.0
327,886,2.0
583,258,4.0
506,193,4.0
653,585,2.0
666,662,3.0
727,627,3.0
186,303,3.0
555,1054,3.0
408,270,5.0
437,1090,1.0
126,311,4.0
164,291,5.0
257,936,4.0
343,581,4.0
788,286,5.0
788,85,1.0
322,197,5.0
94,428,5.0
429,162,4.0
111,307,2.0
303,233,4.0
116,903,2.0
881,209,3.0
792,21,3.0
44,380,4.0
574,289,4.0
774,644,4.0
532,241,5.0
682,143,3.0
763,61,5.0
244,155,3.0
215,208,4.0
450,520,5.0
13,442,1.0
254,269,2.0
322,12,4.0
699,1060,3.0
660,679,2.0
185,23,4.0
472,431,5.0
234,418,3.0
661,506,3.0
697,742,3.0
503,692,3.0
339,144,3.0
374,732,4.0
551,324,3.0
106,107,4.0
861,275,5.0
648,1033,2.0
222,396,1.0
785,56,4.0
265,1197,2.0
328,1277,3.0
634,273,3.0
399,234,3.0
546,343,3.0
745,507,1.0
348,7,4.0
113,333,4.0
622,742,3.0
639,196,3.0
710,318,4.0
534,3,4.0
440,312,5.0
248,194,4.0
796,487,5.0
342,607,3.0
405,90,4.0
70,91,3.0
342,813,5.0
92,476,2.0
59,1050,2.0
805,922,5.0
315,303,4.0
448,305,4.0
829,125,3.0
342,160,3.0
43,939,3.0
297,181,4.0
871,1386,3.0
435,616,2.0
798,1043,3.0
6,464,2.0
198,131,3.0
59,564,2.0
561,684,3.0
82,1078,3.0
221,943,4.0
587,272,5.0
604,7,4.0
83,597,2.0
313,47,3.0
3,342,4.0
286,1140,3.0
90,1045,2.0
417,63,3.0
916,806,4.0
278,538,4.0
530,582,4.0
545,204,4.0
590,15,3.0
164,934,5.0
554,1,3.0
577,7,2.0
592,358,1.0
796,230,5.0
23,257,3.0
517,761,5.0
201,1098,2.0
896,48,4.0
757,100,3.0
880,81,4.0
372,183,5.0
28,480,5.0
612,275,5.0
336,790,2.0
640,55,5.0
379,96,5.0
470,458,4.0
851,685,4.0
533,708,2.0
72,87,4.0
839,1085,5.0
409,491,2.0
597,477,5.0
468,19,4.0
379,843,4.0
184,660,3.0
755,343,3.0
695,333,2.0
870,511,3.0
264,475,5.0
646,294,2.0
526,919,3.0
879,111,4.0
907,427,5.0
936,815,3.0
566,260,2.0
314,717,3.0
279,425,4.0
426,653,4.0
425,209,2.0
918,1101,4.0
894,909,3.0
741,566,4.0
868,156,3.0
804,451,2.0
399,265,3.0
605,127,5.0
694,22,5.0
311,205,5.0
851,1047,3.0
537,1451,3.0
406,168,3.0
826,1,4.0
873,879,2.0
682,1028,3.0
194,951,3.0
519,348,5.0
442,546,3.0
539,962,4.0
922,949,5.0
30,873,1.0
805,588,2.0
932,225,2.0
648,684,4.0
707,921,4.0
883,794,4.0
436,90,3.0
796,566,4.0
254,181,5.0
100,751,4.0
384,313,5.0
411,202,4.0
823,150,4.0
21,321,3.0
10,182,5.0
68,118,2.0
336,94,3.0
280,977,3.0
49,151,5.0
226,1117,3.0
748,71,3.0
825,285,3.0
214,134,4.0
385,286,3.0
878,197,4.0
880,568,5.0
174,140,4.0
320,4,3.0
655,326,2.0
14,603,4.0
23,19,4.0
507,294,5.0
298,118,4.0
126,272,3.0
695,328,3.0
7,269,3.0
239,836,5.0
209,351,2.0
64,347,3.0
145,54,5.0
189,474,5.0
21,671,5.0
620,100,1.0
741,210,3.0
346,302,3.0
942,427,5.0
719,121,1.0
916,732,3.0
707,866,2.0
354,724,2.0
398,191,4.0
301,11,4.0
899,254,2.0
935,1048,3.0
783,346,5.0
901,321,1.0
585,190,4.0
707,1381,3.0
632,609,3.0
524,210,3.0
758,482,5.0
60,378,4.0
792,1335,4.0
505,99,4.0
244,886,5.0
486,321,3.0
864,562,4.0
901,275,3.0
567,482,5.0
870,461,4.0
70,63,3.0
246,410,1.0
940,216,4.0
936,235,3.0
846,1018,4.0
568,100,4.0
334,111,3.0
618,117,5.0
711,622,4.0
160,185,5.0
234,21,3.0
783,872,4.0
864,568,4.0
300,409,4.0
7,318,5.0
334,160,4.0
472,423,5.0
867,289,5.0
293,513,5.0
659,443,5.0
591,283,4.0
614,289,2.0
533,949,4.0
886,693,4.0
354,57,5.0
826,53,5.0
698,100,2.0
533,823,4.0
870,1230,2.0
214,721,3.0
271,194,5.0
303,1014,3.0
299,615,4.0
648,519,4.0
601,198,4.0
154,945,3.0
883,16,4.0
373,856,3.0
690,790,3.0
707,492,2.0
537,644,5.0
70,473,3.0
1,187,4.0
373,603,4.0
437,254,3.0
846,470,5.0
197,566,4.0
542,357,5.0
939,680,2.0
230,237,5.0
195,100,5.0
276,450,1.0
308,663,5.0
592,297,5.0
417,186,5.0
387,298,3.0
18,509,4.0
13,404,5.0
810,300,5.0
781,181,5.0
577,125,4.0
466,258,4.0
792,111,3.0
466,334,3.0
457,528,5.0
455,121,4.0
606,660,5.0
543,218,3.0
405,212,1.0
792,591,2.0
398,504,3.0
653,168,3.0
235,195,4.0
561,1070,4.0
696,1062,4.0
145,51,3.0
506,215,5.0
297,234,3.0
693,423,3.0
934,157,2.0
174,221,4.0
661,166,5.0
243,367,3.0
832,245,3.0
683,311,3.0
906,125,4.0
621,624,5.0
681,294,5.0
537,921,3.0
606,195,5.0
429,685,3.0
402,286,5.0
398,494,3.0
399,400,3.0
646,748,3.0
405,416,2.0
705,546,3.0
268,357,4.0
144,523,5.0
749,404,5.0
655,582,2.0
804,11,4.0
698,300,4.0
318,514,2.0
913,963,4.0
506,529,3.0
642,783,4.0
375,1217,4.0
566,755,2.0
314,477,3.0
378,1407,3.0
35,879,4.0
405,947,1.0
72,106,4.0
559,515,4.0
729,322,4.0
422,926,2.0
105,340,3.0
660,1,3.0
414,324,4.0
328,258,5.0
13,788,1.0
891,933,3.0
147,904,5.0
18,480,4.0
388,682,4.0
817,924,3.0
254,418,3.0
518,9,3.0
331,190,3.0
682,300,2.0
788,258,4.0
308,1074,3.0
116,270,3.0
5,386,2.0
90,86,5.0
130,53,3.0
298,435,5.0
690,451,4.0
458,195,4.0
807,1084,4.0
854,288,5.0
206,332,3.0
798,1139,3.0
379,649,4.0
553,487,5.0
900,129,4.0
542,214,3.0
181,1339,1.0
201,1045,2.0
885,662,3.0
727,395,3.0
222,747,2.0
928,749,5.0
521,17,1.0
282,269,4.0
823,194,5.0
435,562,5.0
804,212,3.0
76,582,3.0
507,300,5.0
751,274,4.0
7,86,4.0
727,250,5.0
404,302,4.0
342,298,3.0
606,651,4.0
541,585,2.0
57,826,2.0
85,663,5.0
313,31,4.0
713,1176,3.0
279,364,4.0
934,428,4.0
373,83,5.0
865,24,4.0
201,1063,3.0
880,237,4.0
26,841,2.0
38,404,5.0
303,128,4.0
878,949,3.0
160,1019,5.0
194,712,3.0
252,149,5.0
33,339,3.0
311,549,2.0
59,615,4.0
479,136,4.0
379,234,5.0
826,501,3.0
676,948,1.0
681,1394,5.0
632,204,4.0
880,1,4.0
474,484,5.0
279,1110,3.0
943,717,4.0
541,769,1.0
712,50,4.0
235,435,5.0
286,116,5.0
653,802,2.0
269,1071,2.0
566,144,3.0
420,251,5.0
198,89,5.0
659,474,2.0
63,1010,3.0
286,1014,5.0
653,76,3.0
277,285,4.0
881,215,3.0
924,121,4.0
919,243,3.0
298,257,4.0
244,62,2.0
566,582,5.0
409,1097,2.0
185,239,3.0
345,1009,2.0
340,969,5.0
92,363,3.0
916,582,4.0
193,187,4.0
592,1143,5.0
44,87,5.0
643,845,3.0
532,1039,4.0
574,319,5.0
151,393,2.0
328,651,5.0
299,143,3.0
119,132,5.0
618,651,5.0
588,231,4.0
372,299,4.0
276,949,3.0
545,194,3.0
894,740,4.0
313,673,4.0
234,12,1.0
623,127,4.0
293,1017,3.0
642,71,5.0
707,12,3.0
916,194,4.0
938,1033,2.0
184,275,5.0
251,249,5.0
347,25,2.0
268,241,3.0
264,185,5.0
668,210,5.0
486,125,3.0
387,219,2.0
383,313,2.0
386,24,4.0
648,200,2.0
823,374,1.0
682,520,4.0
932,705,4.0
144,847,4.0
709,697,5.0
394,418,4.0
823,92,5.0
544,331,3.0
249,271,4.0
299,97,4.0
467,1226,4.0
686,480,5.0
234,135,4.0
268,1098,3.0
60,405,4.0
293,255,3.0
907,762,5.0
311,662,4.0
686,806,5.0
315,31,3.0
871,750,3.0
313,151,1.0
543,521,4.0
656,300,2.0
614,25,1.0
352,228,3.0
450,79,4.0
222,506,2.0
76,514,4.0
6,487,5.0
59,367,4.0
828,60,4.0
430,258,4.0
318,50,2.0
314,785,3.0
406,670,3.0
817,1,4.0
308,1140,4.0
334,494,4.0
307,100,3.0
92,961,4.0
830,451,4.0
899,746,4.0
503,607,5.0
804,831,3.0
189,281,2.0
15,275,4.0
463,1284,4.0
472,678,4.0
708,847,3.0
283,125,5.0
719,216,4.0
94,238,5.0
536,28,5.0
73,7,4.0
189,31,3.0
882,82,5.0
8,210,4.0
59,670,4.0
297,210,4.0
505,614,3.0
655,124,3.0
342,663,4.0
18,613,5.0
393,538,3.0
769,1322,2.0
846,796,1.0
804,96,5.0
790,96,3.0
863,271,4.0
435,115,4.0
588,566,2.0
271,202,4.0
848,443,5.0
892,946,3.0
10,697,3.0
314,562,4.0
833,451,1.0
83,322,3.0
729,894,1.0
137,405,5.0
551,518,4.0
151,435,4.0
818,346,4.0
634,1011,4.0
293,420,4.0
457,729,4.0
796,193,3.0
275,101,4.0
472,143,4.0
669,276,2.0
366,773,3.0
293,693,4.0
393,142,4.0
455,372,4.0
766,202,3.0
398,31,3.0
623,227,4.0
559,294,1.0
264,275,5.0
363,919,5.0
515,304,4.0
924,1400,4.0
